tier,rank,summonerId,summonerName
DIAMOND,III,fxguILlgIX5j9Ie9u4ZkHJhKbl9iXRYPkMT46R-hcbe95A,IncredibleHulk
DIAMOND,III,IubtAxdUkkgp1s3sq82RIAkvojlZt3A_g_gaYsEWkfM6u5U,쓰이뽕라마
DIAMOND,III,JMcwU7XJEFS9yHnDxea2UfICQ9xNHqgib0wtRY_D38V_dyA,마 탄
DIAMOND,III,KiF5Gz9CezxYHnKAKcYu5tpjWVqunk83LA4y6DgGqzgqkvE,Mmfp
DIAMOND,III,RTBzDfj8w4CrNL9jz7CI5uvLMwuNIy76RPY4GmH3BlptebM,딸 람
DIAMOND,III,58vjwriEA1iwcnCptc9i_vBs27BfR0q6oCzYhQ8jMbag4GY,나의 히어로 워윅
DIAMOND,III,_HYiAzXleL7z7WN5UsmImE37xDNecKS4ofTdxbo1z0-PfOc,건희9
DIAMOND,III,U-PPJnyRj1_2e67VWgkMgpY_LjZVUbj7RiA-Ug6YZxrTR6fHIkC0xyKNQQ,셋로로
DIAMOND,III,MwsyLGkuerQC6cbpjQMM3-pPRL9eA4eawV_7UVw75glRisM,H310
DIAMOND,III,U5sVa3audxrbDSYOgadL-yq-Te8m0-XDPCmsf7-3Xude9tY,오빠믿고안겨
DIAMOND,III,FMuhTg_gmLQV-sieYins7DXkk_rvpp1otqDlAa4rdVD4Yzg,난로밍안가
DIAMOND,III,ZvUPfhdLqs9ePaqolaE8b33St-mh3Drevi8g5miSSGSUNOokdx4ssoDo4A,심신미약올라이너
DIAMOND,III,i3E-dhWG2-Th1TpBI5W77mAo7MakB1MRz5HFDwsW3nfgcg,착한 어린2
DIAMOND,III,w5p3urNyv3Sp9gFipT3bClU_6zDFnpBxOA8QXTHAc1jKbag,Castle웅
DIAMOND,III,irYokQFGnJYA6uhakFJqRghfRGOMWm9vU6hVkBHLjuPDzGA,A맛잇는고수
DIAMOND,III,PZEHHFR3uIfcFyc6bcdJpmiq9Jywe9Ra7bINsqs9GpWdxbY,홍순형
DIAMOND,III,oEdnP-Pkv6yFftzk9Qs8EbGlRTye5yESQs_n_zoaeM-Wz2Q,숟가락인권보호자
DIAMOND,III,KBc7vE7MFibH9gxi4RR5JW4Z2rcgLFS4cKroXofMNw5bhrY,고드름멘탈
DIAMOND,III,wG9zMaSB8w9Xha5Zps1xP4cYxcXGMsFGwiF6gdN4UjXA3nI,일 심 동 체
DIAMOND,III,XrXQSxlRBHAMIYFfcxWN4lPPySV5ScTOPfZ_FvD_i-gkQXg,piggin
DIAMOND,III,MbscBZiw29v4kBxg6CSwJte-UxygKcM09hkofLdxmwy50Q,대하줘
DIAMOND,III,KA0RL4NXr_vWITgJ9tER7_My1Vm2uZqCeenca6Nvy4iovQ,폰티나
DIAMOND,III,7b0AtaypKf0EKacdyUy-AKzsI-nPTDH26Zj0l29-O661vA,자갸 전화좀 바드
DIAMOND,III,GE77_Xj5uHex7H_gQhhnFaaV7_Yk5ZVOGqJueFzrqPmTOA,껌은마차
DIAMOND,III,KxCF4WaL_2LaZixzfWAQ-d7YrrQBSZLswu5vU-bK4_Zwy4Y,김덕주
DIAMOND,III,pMpWkb9XT8PQ96TNaEFXN1-1N_uafKl_lZv2ShdkMjgNHC4,휴지살탱탱
DIAMOND,III,Jkax_wX1lIyWlEz2NraCp7zWR7iv55JG_jbkYd23hCQ0OCg,유쾌한 참새
DIAMOND,III,IfoYfKeUghNgNUg1ZaGZDQAfjWgWWfg021_P7LVHdpydb6M,생배충은나가뒤져
DIAMOND,III,l_L_wSDyjXubJP8itFuz128yalp3t0btz2xgECcuRy4Ap8CIxgjxyaXV1w,우리팀 잘하네요
DIAMOND,III,ncgmN8amUPzXBoKoeUG0YilfcOQhaaTZZ8A1UgFcX6mmhQ,qqeq
DIAMOND,III,TqG_oh9MSZRu0v39l87IX_a-fVsZyZOcjkw_hu0KY3OaAA,기윤진
DIAMOND,III,ybPTocX2cOcAekIYgX1Y67xaYScpHrwcZKKy2GjPd-mZAKE,텐지로
DIAMOND,III,nYQj04DR-GwKH7FGZvEvDByR98tBfmSaRBm-PFLk_d_WZA,듣지않는다 질문
DIAMOND,III,AjJ4TXBKSKt_4evptF5xyYAAAVg3LKp8pcLx3KO7SdzP6Q,미드정글용TOBl
DIAMOND,III,IZDbrrMbZlBjsv7kUnx-oE9uFofkJ7PPW4w2V5kzfM3MCyU,야한미남
DIAMOND,III,QjIYl8ZWUmc470mSGn6zhbBjHIdbSvk82xND2JoceQbgYg,인제오리영범
DIAMOND,III,cxd4DF5PSBIcKWpD9Hu4jkZYc7G3fjoyYyS0nHu0bSgqiQ,느리다 애송이
DIAMOND,III,4dFwKNFjD61sTMF6SWZIIPjxtxSKlgy6_TRLNLuwub0Weg,비비디바비디부우
DIAMOND,III,36X8mzCL0A9dk4AtSpHsjMcBr6YGc8FucEFDFguWTl7Ehqs,귀요미 병아리
DIAMOND,III,dysm7KweVHsf9NiScJdFCJN3wZFyJXOSaCNcH7QJJuM8wAQ,잉쟁성
DIAMOND,III,kVWvP1QCpylNYGarepgqj11QdAhNCvcgtnjuICdM4rB-irg,토와 마지 텐시
DIAMOND,III,2yqYSsIpjj6mevZ8f6Unuql1TSuGL6EjgI5PMWnM-OalPTE,복수의 바람 칼리
DIAMOND,III,mavkMHDRrBzF-g92unt3Mu_sgoMQ2al1fyd7z3vAhPl9Pi0,착한굼벵이
DIAMOND,III,rCS2ITVkVZa6nr6nFVuSb93PTCwB1rah4vQe7wnWRGBT_-E,Fenion
DIAMOND,III,ajgIEWsv2gs5q9Q14FxWSvLUQEPIHnx7eOqtcblv0VpDz4Y,바겐다즈
DIAMOND,III,B7MIenasvBgoxNPSN6uDe3ap4ZjM4Da0NmKNX2pCG1Vr-g,냠히냠히
DIAMOND,III,nhbEbxF3GzOWKqz1qH5-T32Y8uNBEBOsZM5dj9YnTayqnQ,Aceburn
DIAMOND,III,nEv22uB1hYYHePSpOwmbd-1YLZGkz3isDdx_E9wwcyJ3ag,명예탑솔러
DIAMOND,III,YYQxydX20MWQnjdAbGORMcMiMbX-w4-Bsl1wpa5bsA7JZA,쏭탕홍
DIAMOND,III,A-Q-d8RIoNXRQmgj9yGp_V7H0JiHBG-vAmwkssTWFMq2NXo,zed로간다
DIAMOND,III,OgxxzsM04aVEY8jdJeQgGVfPAf2knsD_l7MeteoKpPevyg,아재는 싫어요
DIAMOND,III,RbHxT98SpnGDunb505vII0D0vngWWehSzkmfKKzEwlLaITc,은민뿌
DIAMOND,III,2PmkItlIFT7eFH8VMCRLcReM2Ism5W-gq6W325_wylJYEMQ,그니깐왜입을털어
DIAMOND,III,7zhHFxNT3-IAiyZVFJvPvjcvRVwYzqxkL_J_ogASWclSFWs,쓸모있는 자
DIAMOND,III,jPOj7k6qT2R_-1jQomZzK2HZnzKOYMLiLCyc7NwZE_pkkFM,치킨배식
DIAMOND,III,vD3GMZdW6e6-M91razfp5T59baKSsHW2b16HXHqoRU6ZSmY,다 멜 왕
DIAMOND,III,z2Bsh2nGsv1hOkFHLJVLqsB8Sljn_fYGEQQICGWTFI4Jd6gMu-PwJV_k8w,노 도 식
DIAMOND,III,mEdAaN_IKwAAB381G41s9EbIrM0G86zTsS-DhwkNsK0CgL8,파이크봉인
DIAMOND,III,GMfGsxWdriOatCh0uf7ypLf9GVwfHRCtXXE3Rm8fusuzSg,돌모아이
DIAMOND,III,6iAbM_fTEUhBmHcNLmGpYuOkSMLXI5Aja8dk7G64bu2g1A,Sup Goat
DIAMOND,III,lL3apRP2kZF7bYEh7b1ujvCV0w_oXvcVr2tO4tPedo5VyPE,타리송
DIAMOND,III,hdYfQNOr61Qy9Arj5p2OgdVqIDzFz9UcJgG9Te3Btq_mnjlzuQm-9uIvXA,나왕자님아니다
DIAMOND,III,-tssPxghrAFh7bVnvE4Qj5O0Mz7ZKD5JRmKNWkSE4foQmzA,pokk
DIAMOND,III,nUo0e-5t6Jo07BrfcDFmt5zd4bu3sIWSkAdlH4dPlBkdb5qkwUmjRx3DNg,저도 강타 있어요
DIAMOND,III,OzJidIeofogsLT8s2nIMj-Z2V559I8FoGxio2g_5YPH5KA,지아버지1
DIAMOND,III,CRNn8G8e91ldpOUdqmW56BThAthfWOm6nc2_3x_lEYTDsVw,최고가될때까지
DIAMOND,III,2WhZgPOvpHrYMQVQ2U-W88BsBtvcuMgcXExacAY_1NTRFQ,초가스 잘합니다
DIAMOND,III,Jcj0giQxDLGlx9HXCgORlJ94RqEkg59xzO0cezDjUAocPaA,3대성인병 이동호
DIAMOND,III,K3MM2ClgP1qPmIzN6fxQJq_DsLRbu4IvAuGXOxfmaagmCiI,복실복실 복동이
DIAMOND,III,lDiv1erKiYtMglMV8q4DiTP5klnvc-Tch4jesFQ1Gi7bheLDXrZ03IzXHQ,아몬드가 죽으면 다이아몬드
DIAMOND,III,uLykxo6euZ5C8k3bTlH2e5lj_OCtaYDjv8rVGfX9Qbpz6A,Universe256
DIAMOND,III,PZfCVzv3l1qusVWRIOYS4p1IJg8s6PuL3aZ7GuxjKZjFQkA,빛날 화 연꽃 련
DIAMOND,III,IDn4GNUk6bGU6424maThVAFlZ_uSxfoKA--TEhyAi4CYQNU,목표는 우주
DIAMOND,III,-tBCVZJa3WzyYfzBpnBUWJWVQBtaI5aJNJca_RSFSrGj2xvEQ60G8IGHHw,몰라망했어저리가
DIAMOND,III,Bc-8-F0f2JwSiSrj4JOn799fuksWpW9Bdee9fObj0QLI-g,또플래
DIAMOND,III,klTE3Avc2tN7Ob8WqUOQi3n0uNiqMgMCgf2ZTBIxl6dc8g,DoDo Happy
DIAMOND,III,BA4EX7QqyxuWomMcMVCGFte5haEpUX1f2IDqcunmVolkDU4,망나니아펠리오스
DIAMOND,III,WilsQNlT4-n-VDj9IEiGyZB0zQbdUMpC5atmjq4JQw9hF4w,같이사이퍼즈해요
DIAMOND,III,KxQAbQZx_Qff0D5wBHGiCUWn6inO5VTJrdz57XvYcA2BsFAgdgnEFyulsw,왕턱이
DIAMOND,III,QCA0mX-XhmafY3JB4bfI-E1vvXmhGAPHk3fHe2OvA2Lx1IBNVIBHziolSQ,구미유유
DIAMOND,III,u00VxnJNWGvGsxx_l-0FBeNo_VXe4peFsLlkD0vMvEwKS3AsbAA7ywpMDg,네가기린그림은잘그린기린그림
DIAMOND,III,Tfwj6qqRj3pbJcuKOPkK3eTOzYrKom5jCjBZ1kv8EM9YxKA,애기보순
DIAMOND,III,i7MLBZERj4WLCIYtYUe8SdjsaG3LK0c0GOk41AfbXefsfGg,마스터못가면홍래
DIAMOND,III,2g2g8YgnmSsbupmIAnsCYf-LEtUzm-0c6W6hzcPdMDK1zCA,고아 집행자
DIAMOND,III,CXyGWCLwUGGR97mJFsNcItLxB19HQuk42KAIjR8-IzChyA,imjoono
DIAMOND,III,gQn8569yVwyhxgXtCZ4z2l9N8dbvYooc3k1vNdTpK36n7i-u8o7gwUSk0w,세르델 수제자
DIAMOND,III,8ZY43EGnQ91iSnwiKGLXzmmxDxURw61VuHDUOg069w_bPhLWRL8Pp3IX8Q,나 화난다잉
DIAMOND,III,dt3BLG1WDTYVCfRBQPz-IkaxYH1apwonulgZp1X8LY1q58c,빵 딸기쨈
DIAMOND,III,i6Nl1ZwzZGXtoli0Cy-ecL8GsDalG3T8Dh2OTc7KxHpVrTU,게임할게없음
DIAMOND,III,yLveLc8ujtJmWR1VCZ0WsG8c8-L_pcMGNbNDa19Q0G6EyrMbFRAsfbql2Q,개가짖어도기차는달릴수밖에없다
DIAMOND,III,DscrkpH88MZaO9gbTtdGF54P858ortlNh84-jBRRwD-KH4o,진 짜
DIAMOND,III,GG3-OK7G-z_R5uB47J78f1bSy4OC11coekQWqqxpmmZmlw4,후천적 타고남
DIAMOND,III,Tcaz6EjWFF9LDyu8GsPUouPkhgjNpXaSCtweCp1mjEawMVI,각진머리짱구
DIAMOND,III,-FZXUfRpV9Zna5zMdyuSKvBElwXevNL0Q_0Nqd-p5_hyGg,Gumauusi
DIAMOND,III,2cOzcpajgjhQ9FZkuGJ1ek2SRYGXCykbFTxFVH8LvTrdiA,잘 구르기
DIAMOND,III,n4BzxniSCfWkl59J2olOj44cFla0FfscUPVD5LaCDBMVRbU,유리멘탈롤
DIAMOND,III,hE6XY7rVezgpPDJ6nQP_903wqNJ2Dm-zkTa1-AW-vNpaSA,White D0g
DIAMOND,III,_cVakRxUGLsvJKZ4EzR0wKmyhK-6RC8-3rXdFylLWU0rEg,다 팬
DIAMOND,III,YV3lZTPyqL_mat4nX_y5PaXyVdkYXRekufsPCOUA3Dn3TuFd-TFtFq20SA,XII XX
DIAMOND,III,qdoIzs1SfaU3XYKIcPuR_2YO-traGJ4rPZ2IqqJkgH4vEHY,01029477633
DIAMOND,III,tSoA2ozIckEf4uwPHHwzfHYZS_9ATxUoBTr00hlKVkttYm4B_5OvAaL9sw,힘내오늘도내일도
DIAMOND,III,G7XoHd94-Y3Myxwvh8NQInIGEIKQOtxSu5J_7hfSjXmFCs0,띤쥬기
DIAMOND,III,Kb3ii_eNeHVKeaRpkDaMAQekGxsf4n-uYSlUnL_hEYlrvbIH4VWJ667HdQ,챔프연습하려고만든아이디
DIAMOND,III,RZM2ji67tEmLEKrh5Iyx8VgB0JtK8ydhO5rxutlYsDN9-hjBiIIlCyvA6Q,RiGiD
DIAMOND,III,uqc0t-pT5w_UUVncSUc9HXiCAeTHZlfIsSeU2Zokc72THg,에스트라공
DIAMOND,III,VdcDYqTx9rDU4_IDpW15DUPBTi72tnw0S1lupqiA8FyKGg,RootLast
DIAMOND,III,7Spxy-f_O5EdDK7HFmGPr5c9KzvXnpl2I3nw_IDukBSdrc8,윤이밖에 몰라
DIAMOND,III,IfSHnriuFn_xHoGpUKvGT_Sl5d6hRsMs5LLnFoCMadMFKJjTWFHrpCjOvQ,7H이새기
DIAMOND,III,L1IkcpDfkqOl8q0XRML9zikl0V_HVb5YqMuQRFEVAzsDWLomWmGfTTvALg,만수만수
DIAMOND,III,S2OlCe6z8YR4f7CzXxwCJ9x-xRM4pr0UwhnZzU5pa02lc8rdI_Mcd5sBiQ,21년엔내가최고
DIAMOND,III,wZKxyR38XAh9tYiyykAw18WXYpHRVuYWalTqGUp4_Rebcw,1T Oner
DIAMOND,III,8BSiGjpbX3RXun-g23xYoehdiNGPj26XLUGlKzKSZa-TLGQVzVPOBllTLA,Support Nasus
DIAMOND,III,MCrAoIJtfciBIaa5LFIKqXrM4zCvaM2ytETMGht8avdHSw,꼬마는위대해
DIAMOND,III,vohEt6gtIFx1Ywvz2Wfc2SmufZkLVkVS1CH5CDMUxatDzv6X5rNF8lPRkQ,정상길김찬호손인욱박종우장지환
DIAMOND,III,wXvglxh_s9UjA8rrQMea1BlUIi4acL2sgqPv82e1ISUGZQ,저지금졸린데
DIAMOND,III,PvoI7p546DmzH6WxXwgzr2FMxPUJYAWo5J-n9HNvCRAkpJhsQ-w7QPK-kQ,때릴때마다 희열을 느끼는사람
DIAMOND,III,pP6GGCQUP5M0lw8jesm9e8CyzJf-GBiXa7HZlZ5VMLA4jw,카멜디아
DIAMOND,III,En4xdSlaXjUhypQQFEAgv7PyQ6d7onqBOUamQBtepQY-r8yaIroAfGQTcA,EROTIC
DIAMOND,III,u9cAQwDL6_8GSqwtYy-zrY6UyW8W9nydf2xpG5psmR2hhZFda9QQxOLFVw,LV 1 Frost
DIAMOND,III,lUDb4CwtDW-wqK0bbzzTeyim-V48LFSCxK48ws-d5nLaaIxccrQs6hiVyg,나는 완전히 붕괴
DIAMOND,III,-IAQACFUBR3I8q00EXhOHAomGP-H67DW8zvkjXFDIl3Ei-tNRkf_pK9b9g,칼을 품다
DIAMOND,III,inMxhGIAKZ2yoDtH77ud_DI_d9u0beO-FGuEgIlz58be1I__iN707xo5Zw,jiun
DIAMOND,III,cokUSEhAnzyRxDMI0IYJZ3fglb4NK9LEZqwGSSePKb3xkPDCy9SgZS4h5g,쿠 재
DIAMOND,III,yUJaVJqVBUjii5ELGudUjH4Eqqini9ZIpsMaEjjicT-5fw,아무무쓰레쉬
DIAMOND,III,0oK4AAWUHvDUjtJrhu1oTc3w-esPW7-0d5YrA6SkFq6t62JI_w62K4C2Sg,대길님
DIAMOND,III,2fMYyIWPUiX_90xGu8MEPpixVxDntJF1GU-dv-T3M5DiWR3SgfzZemc_Mw,akaps hunter
DIAMOND,III,bC0CywvoNQ70y3iYXkE4PyZAqTM4WuKyXRT94fhicD7RzCiYPb4X6tOInQ,삐양이
DIAMOND,III,o2wbZ0TcxsmaAKgedoYdl-mVFGwG6EmQ2L1Ip8K_x8lcDA,96박힘찬
DIAMOND,III,SU5TD7UTAQ33q6IYEECV_HCLPvjD1pM-nzvwuJOopah8hZVapO6szBQuRw,한남은못말려
DIAMOND,III,9ZOpgaJTd4b6z1shEzAdGL5MU5smEXv82y1b-PX3WOdLQQ,아는척하지마라
DIAMOND,III,Q0TeUjDlFMCrRaToEJvJGPp4qPjfpOAc5dtRtkrXDvfij8a7m88zIlZBGA,sup fire
DIAMOND,III,gv7x_g0oyXUdmtRZEUkEw6-pI0nXxcgvEXMSsplKDxnuOitWbQMEhrmeAA,타바코 다즈비
DIAMOND,III,_v2-TlJJa-fCwqk-P9eDtJ0uIagOFeBj1xoZW60ap7H4xWc,Geek clown
DIAMOND,III,7JUOLTSPngG6V008fJu1qUghI_yJ_7KGdaq073Z9FpY887YZo2LTpgCmmQ,롤체1등인사람
DIAMOND,III,iy6PQxpcWVyJmc7xiP93GRM3QJaOriKKj07-c5cAFMJTPQ,귀여운현구쨩
DIAMOND,III,rDc546U-HaBM0fvAl6WIAz6Ci-oFpgNmXQc2ywG3_qRJtq04pE0DtbyFGw,돌덩0I
DIAMOND,III,LbcV41F4SkmKzPZuBKzGQ5j4th31P8qWylvTSPYI42fklIUZawSjAE8XlQ,09지구방범대
DIAMOND,III,gyAT6Ue1busLGTksE04KtsJM-HeCJkve_-FF6vczYB9pHcA,귀여운 피츄
DIAMOND,III,kpGkbCpWqqFxWyGWYdooxbEgv4mDLuMk5ECBAGrZLYKfsllgeIdmShNBCA,고혈은 죄악이다
DIAMOND,III,iuWlRsxLLWfJEfNiF58QzKRgQqMoMO2i8A6l-RDgrdK6xTwsu-gnLQvlBw,질투 분노 나태
DIAMOND,III,-vbsjPGD8zBL4gZvTX6G4PmLhFPYt14hLgvBNE1khNfMMivq_ZRDZ21fOg,넌항상이런식인데
DIAMOND,III,3ifHxpjhcVFQHWTm5azwiR7GWKfkFfd9dkovhcDhmkzo0-3vyR7CmSIIAg,zSzTzAzRz
DIAMOND,III,KJn-7oT9ET6fYifnSNEmQmhW40IE2M0crBhtFdagp57SuJEEYVxQeHRAiQ,신은 없는 존재야
DIAMOND,III,VepXPUC2J8XzZBS0fGw_-Xf8ffROtT3dVttHorqdmgyUJHmCF8eK4Y8_2w,챌까지 미드만함
DIAMOND,III,521xHd4ZK1pWjutMSNBOrn4k0h8wb0qg0CfUvuBVn_iqZQ,보이지않아
DIAMOND,III,Jf3swbrsIlnh8Ctouu9_PWA5SJMZ0c2NVZom4uUSxBC0Iw,GongSu
DIAMOND,III,mU1ExJuuUc2o4rWjOW5ugFeuq3VYDs6qDWyIT-GF_Ft0qVJ8laQKe9bkjA,2008
DIAMOND,III,IftPSEoGgOKHXEygxG_mPwIB9VBDHAeZqoIkVLZX5HC6Y89n9UDxjUL7Ow,Zhe shi shenme
DIAMOND,III,Y8yis13pkbON80A3roZJgz0yCh1TTEuObKjKC5b9A45nMyM052nnKhlkeg,밤하늘은하수아래
DIAMOND,III,mvl_QIaT0qKPIbOhTdknUx_ELZvMk6XSI30VTB8mxSdQNi9hNZ1Y4TXmDg,끝장을보자
DIAMOND,III,FNgJIpnr7lDBEyuO5_UKu079yKjbpIR-x2Fu0zrVCduFlAf1ndHBJvC6-w,Udaly
DIAMOND,III,Mpf7bYZThs5juvRJnmtnXt27yHv5NYZqhTGa5Y2WJeFfdJA,AVANTE Sport
DIAMOND,III,6b5FET9ef1BCJXyR_csO8s5Na6Nw-g2XNrYxvKZd8bOY7-w,홍팡이에요
DIAMOND,III,sXaX0_B3BhAiTRdwv8tVQu58olvFyPRcMv_VhsSDWP4KcXE,나는인보
DIAMOND,III,IFYfHXA-v3hqaQ9zFF7pZl9zJDOyDKnqiMHUU3aPcj0PXm8,준떡준떡
DIAMOND,III,t6LUxAu4GlV2_lUlHN5h7bu06knyDvs8krawanbdJEbCACrxpsrc_aEJeg,매너게임추종자
DIAMOND,III,t-sxn8c428yqfu0pT3jGZt2xScgvdglVbrvUL3VW5c4i9056vqJGFLiKrw,seeken
DIAMOND,III,0kOzap3uCdB68eSbnXXB1mXeAzaINxG5AqMH4cGREz6BMhaNi4LW_5mDaA,bie ban jie de
DIAMOND,III,4xpNYZiX_kDfTj6MAQ6OKwffYTt_Bg78F9xGNiCZydhL2FMpjQPYHlBA0Q,메마른 장미 탈론
DIAMOND,III,NQCRhLlqAaH8X-N92TRKHOvL2q1YdKZ8Ttnhd84wgvFzjAo-Z9oj3RLTgA,8kg 야옹이
DIAMOND,III,4CQD8dCmotbVVw-VVLHBJyH3EFulFaHRt4NF7XHTGkZgBq1bQ7-xr2DS-g,마기카
DIAMOND,III,HKGP-D_HWVCPhkv--PMYTkV6Iy27GKmZZQMlGnWJZkdLCg,인생은 불행해
DIAMOND,III,kXtpvabx-fZHE1D-HWfeWv0yEPf1DUJMxDwxLmI4_x-LWkk,사랑하지않았어
DIAMOND,III,90_JRM4NMT-PtVlqCukf-c3Qz7amQ7-NbPZZFcD7-DuzMQ,김표정
DIAMOND,III,1NlA2qhbcU1JJfCFyAeieBlefhIumRjPIg6LsNQ-UXUFXro,무자비한싸움
DIAMOND,III,1s4RX6kjsR0jomzhRNyK2joL6JEJuN6x76IYbXPzq6cWGug,기소환사
DIAMOND,III,BqA-ifYglNQqq7WlIVqvIV1GhcbvdwBYtgYavQ988n-XDC8,화정중 피즈갓
DIAMOND,III,jQsL3qXuWr5F4xXEax-XvY8OgvB5CpTwXxKDOaSFZxpE1ODT-nx67cBi1A,츄시떼
DIAMOND,III,E-a989GhOykbRTX3HjzheBTV7gOEj2Q5TZ2Ii3au58aGRKpl0qU7M1P-8A,내일도 우춘배요
DIAMOND,III,5AIfsLTgqjHSJRNxgmv1tLo6MeCNHDP-LfYVqvcgvGOoC7aFT49viEEe7w,별따러간여우
DIAMOND,III,3-AXTccNL3OXST7lvBxlH-jJHBN47XulcW6K3SUQJG6QMXtTmAjZrWFHug,줴이스원툴
DIAMOND,III,jIEi4pEN0qz2IbVknEhDwIKCiBOHYpo2k4w24IHhLDTUvqQlPoLrwTme5Q,자하생력
DIAMOND,III,p1O9oqH9256q1PTSbh_uI9dzdgAVDl1zJTpRXPI6352Kew,Doushback
DIAMOND,III,QXNZl0U71rwvMWp0G4QCmEEmXwOyWjXs6iLL3N9KD0Fi7Uc6VhI6egumfw,츄발놈
DIAMOND,III,9WUqx4IhYz9-Bz9i9v0rqCUW_RkRv7HT8n1ZnePq2bLRlmn67IaphWHIrQ,씹       구더기
DIAMOND,III,eQeftSDfrRUC0aLCDIkKGH6-aULoVE97_HMomqZ34AD38H9Ln1fADcWKrA,서여비
DIAMOND,III,gxx6nKXmPTtNFHbwOnXVoMXEkc4XFuYmuOTfN1pqvGVKPrgN641t47erJA,dnlsxjd
DIAMOND,III,fAYvos_XMGadfZmRTT0nD-R3Xpus_NsEA-C-tptYW6smGYU4tYhXl9VxNA,모던클래식
DIAMOND,III,N2g6NMTK7uIwnLpVHPjxy1AOWDiGVRDbe4jgnWDywIn3bP6weEZpbwK4AA,미스춘향
DIAMOND,III,_c-OjzaT9em8ydnqErM-EBh_ngOrxFAxUK1YF3m8olO6e4oubs05xYUY1Q,그런갑다하세
DIAMOND,III,udAXflQJpMZWY8oqmsWRjeoPD2zxH3I27vLMdQdKj1MnM30,정신병자 카타
DIAMOND,III,lwr7wms15PW9oSd7Af32wmGnaMKImpazgJx8i2P4NTZpiHo,QudTlsZzZ
DIAMOND,III,AuBE6f76hrsVzxpzraFXaCUHyOAeu0IINjH_kQ6wjLFwCesmUIZdsCybzQ,슬프누
DIAMOND,III,8vlechrVvvnTM3_x-Iriey31dixC-6QHCGxymk3MRErvDQ,Tomorrowland
DIAMOND,III,HJrEgLBcJZOnXIaPh3_j1xt1hIENwE_7ZqHHC_yPCId3vg,핑크 허수아비
DIAMOND,III,gz63Wpca1NScZqlcHI04Cf4tMp0ci2ZtETxEpSTTI8iP0NGteNv_nGvrrA,사상고이정우
DIAMOND,III,jzvCQ6qQPt9ee6Qw9yGSYb8rqp1K_6nlAhBPbPqeyMdyUShb7S-2xxBzBw,K D G 990916
DIAMOND,III,W8s-pmra2LhU4jXqvlUNvYCMHqwP1-0LixtLSwc_Q3aVk-pxQMz6UX6lXg,밀리터리버거도둑
DIAMOND,III,OV1cNMxU2kQgGGc6YsQB46PQmuKZec_uWS4eFxngbzTXPsA,임끔교
DIAMOND,III,heSjwQQfIdj-yAEsALDJqpRHxrmGb7CmOO3mvpLDT6iLUp2xVHTM7H_EBg,리본뺏긴리븐
DIAMOND,III,oa3puX3Vqa0zbSJ5vHDmpFm7YkGoylsk8tYqv7Cdp6sdzQ_I1vspmUymWg,헙 쿠닐냠
DIAMOND,III,Jy4V5w-1r6ManBsyqxbUIf8fckE8pnrZoU_u7TRfo_NRkq834AJ7X34Acw,nine3
DIAMOND,III,7tB0JBsbjUFKEBADxibBca9wxw14FJKS7NPZiLA4w6N7nkuJw161-RvGVA,로교수
DIAMOND,III,7GuQHPcog1Mo0ObrdW5uAhFXKKqz5Md7eDBh-UzEEKdnyRF3oQ2pZd8HEg,이아이디끝까지읽으면저주에걸려용
DIAMOND,III,zaZBanMVzXKBdj7IreSdT-J78rqcHqzUq4p-KHYhHNimoEFTuiBxC4DwpA,레넥톤 원툴
DIAMOND,III,7Sc6NPyhvTsphnt1E7DqOD3FJ2j41Ams7UgoTcwAeC70UZidO7q759_GTg,냅다 들이박기
DIAMOND,III,UrZ9BXEIyd8pTdExw9EDvFH4Bpx81MZX4i-huW2LgTj2NuLYU407cut2Hg,Q로미니언맞춤
DIAMOND,III,7tB0JBsbjUFKEBADxibBca9wxw14FJKS7NPZiLA4w6N7nkuJw161-RvGVA,로교수
DIAMOND,III,7GuQHPcog1Mo0ObrdW5uAhFXKKqz5Md7eDBh-UzEEKdnyRF3oQ2pZd8HEg,이아이디끝까지읽으면저주에걸려용
DIAMOND,III,zaZBanMVzXKBdj7IreSdT-J78rqcHqzUq4p-KHYhHNimoEFTuiBxC4DwpA,레넥톤 원툴
DIAMOND,III,7Sc6NPyhvTsphnt1E7DqOD3FJ2j41Ams7UgoTcwAeC70UZidO7q759_GTg,냅다 들이박기
DIAMOND,III,UrZ9BXEIyd8pTdExw9EDvFH4Bpx81MZX4i-huW2LgTj2NuLYU407cut2Hg,Q로미니언맞춤
DIAMOND,III,N3McKB1KO8x_K9VKER_k3UaDTxTFJixKdQ0RiEyMLgyr-cg,남가든
DIAMOND,III,03yO6RjP07blJ8ya5_ynz1gzg3kUu7DPgXMtGamSXpHpDQ,세나 베이가
DIAMOND,III,VWsEo6hTrVecdm2UftedcbvwTzvRajMIjd8tpFNJvi5rbjk,자타공인절대고수
DIAMOND,III,hhSE8KgoJebVxK2yLsJWyCSzBmwD4eXzyMNAc9nk6mGBoCaIbQS8VBCbNg,세상과 작별
DIAMOND,III,DuXBvdioATEIRunQ6E38f8mpkkqQY4n7r4izuzzDtMPhKiTVPqhuMz2OrA,바텀 D질게
DIAMOND,III,k1VWfoHoVWC-bgtMBzQWP3qwKOcqabtYhMSjs6rUK21-yZ-7bC33D5_KOg,Scary Ha Ang
